respondent_id,persona,age_group,gender,city_tier,education_level,employment_status,shopping_frequency,platform_1,platform_2,platform_3,primary_device,browse_time_before_purchase,cart_abandonment_freq,cart_abandon_reason,cat_fashion,cat_electronics,cat_grocery,cat_beauty,cat_home,cat_books,cat_sports,cat_toys,review_importance_score,discovery_channel,recommendation_acceptance_score,monthly_income_bracket,monthly_spend_bracket,max_single_transaction_value,discount_sensitivity_score,impulse_discount_threshold,preferred_payment_method,loyalty_member,loyalty_member_flag,delivery_importance_score,return_frequency,social_purchase_influence_freq,social_commerce_adoption,repeat_purchase_intent_score,platform_switching_propensity,review_writing_freq,festive_spend_proportion,impulse_trigger_type,ai_personalisation_comfort,will_purchase,age_enc,shopping_freq_enc,browse_time_enc,abandon_freq_enc,education_enc,city_tier_enc,income_enc,spend_enc,return_freq_enc,social_inf_enc,discount_thresh_enc,festive_enc,spend_winsorised,log_spend,gender_Female,gender_Male,gender_Non-binary,gender_Prefer not to say,city_tier_Metro (Tier 1),city_tier_Rural / town,city_tier_Tier 2 city,city_tier_Tier 3 city,employment_status_Homemaker,employment_status_Salaried (govt.),employment_status_Salaried (private),employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,primary_device_Laptop / desktop,primary_device_Smartphone,primary_device_Tablet,discovery_channel_Email / app notifications,discovery_channel_Friends / family,discovery_channel_Influencer reviews,discovery_channel_Platform recommendations,discovery_channel_Search engine,discovery_channel_Social media ads,preferred_payment_method_Buy now pay later,preferred_payment_method_Cash on delivery,preferred_payment_method_Credit card,preferred_payment_method_Debit card,preferred_payment_method_Net banking,preferred_payment_method_UPI,social_commerce_adoption_No but open to it,social_commerce_adoption_No not interested,social_commerce_adoption_Yes occasionally,social_commerce_adoption_Yes regularly,impulse_trigger_type_Boredom,impulse_trigger_type_Festive sale,impulse_trigger_type_Flash sale notification,impulse_trigger_type_Gifting occasion,impulse_trigger_type_Influencer post,impulse_trigger_type_Recommendation email,cart_abandon_reason_Found better deal elsewhere,cart_abandon_reason_High delivery charges,cart_abandon_reason_High price / no discount,cart_abandon_reason_Just browsing,cart_abandon_reason_N/A - I rarely abandon,cart_abandon_reason_Payment issues,cluster,cluster_name
1036,urban_professional,18-24,Male,Tier 2 city,Undergraduate,Salaried (govt.),Weekly,Brand website,Amazon,,Laptop / desktop,30-60 minutes,Never,Just browsing,1,1,0,0,0,0,1,0,4,Search engine,5,50000-100000,5000-15000,1726.66,4,Discounts dont trigger,UPI,No but considering,0,5,Rarely,Sometimes,Yes occasionally,3,5,Occasionally,More than 50pct,Festive sale,1,0,1,4,3,1,2,3,3,4,2,3,1,4,1726.66,7.454523170745099,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Deal hunters
1037,homemaker,25-34,Female,Tier 3 city,Postgraduate,Salaried (govt.),Monthly,Myntra,Meesho,Flipkart,Smartphone,10-30 minutes,Rarely,N/A - I rarely abandon,0,0,1,0,0,0,0,1,5,Friends / family,1,20000-50000,2000-5000,3521.24,4,41-60pct,UPI,No not interested,0,2,Occasionally,Sometimes,Yes occasionally,4,2,Rarely,26-50pct,Flash sale notification,2,0,2,3,2,2,3,2,2,3,3,3,4,3,3521.24,8.166852429835027,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,Value seekers
1038,value_seeker,25-34,Male,Tier 2 city,Postgraduate,Self-employed,Monthly,Meesho,Amazon,Flipkart,Smartphone,10-30 minutes,Sometimes,High delivery charges,0,1,1,1,0,1,0,0,5,Friends / family,3,20000-50000,2000-5000,706.95,4,21-40pct,Net banking,No not interested,0,5,Never,Sometimes,Yes occasionally,4,5,Occasionally,10-25pct,Flash sale notification,2,0,2,3,2,3,3,3,2,3,1,3,3,2,706.95,6.56237346973098,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Deal hunters
1039,value_seeker,35-44,Male,Tier 3 city,Undergraduate,Self-employed,Monthly,Myntra,Flipkart,,Smartphone,30-60 minutes,Often,High price / no discount,0,1,0,0,1,1,0,0,5,Friends / family,5,20000-50000,Under 500,1462.7,4,21-40pct,Buy now pay later,Yes - one programme,1,1,Rarely,Rarely,No but open to it,2,3,Rarely,26-50pct,Boredom,2,0,3,3,3,4,2,2,2,1,2,2,3,3,1462.7,7.288722755489901,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,Occasional browsers
1040,urban_professional,25-34,Male,Tier 2 city,Undergraduate,Salaried (private),Daily or almost daily,Meesho,Amazon,,Smartphone,Under 10 minutes,Rarely,Found better deal elsewhere,0,1,1,0,0,0,0,0,4,Platform recommendations,4,100000-200000,Above 15000,11525.12,2,21-40pct,Net banking,Yes - multiple programmes,1,4,Rarely,Sometimes,No not interested,4,3,Occasionally,26-50pct,Flash sale notification,5,1,2,5,1,2,2,3,4,5,2,3,3,3,11525.12,9.352371043186558,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
1041,urban_professional,25-34,Male,Metro (Tier 1),Doctoral,Salaried (private),Weekly,Amazon,Flipkart,Meesho,Smartphone,10-30 minutes,Often,High price / no discount,0,1,0,1,1,1,1,0,4,Email / app notifications,5,100000-200000,Above 15000,11415.55,3,21-40pct,UPI,No but considering,0,3,Occasionally,Often,Yes occasionally,5,4,Occasionally,10-25pct,Flash sale notification,4,0,2,4,2,4,4,4,4,5,3,4,3,2,11415.55,9.342819335991946,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium loyalists
1042,premium_loyalist,25-34,Female,Metro (Tier 1),Postgraduate,Self-employed,Daily or almost daily,Amazon,Flipkart,,Smartphone,10-30 minutes,Rarely,Just browsing,1,1,0,0,1,0,1,0,4,Social media ads,5,Above 200000,Above 15000,19917.91,1,21-40pct,Credit card,Yes - multiple programmes,1,4,Never,Rarely,Yes occasionally,4,3,Occasionally,10-25pct,Gifting occasion,5,1,2,5,2,2,3,4,5,5,1,2,3,2,19917.91,9.899424810765955,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
1043,urban_professional,35-44,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Weekly,Flipkart,Amazon,,Smartphone,Under 10 minutes,Sometimes,High delivery charges,1,0,1,0,1,1,0,1,4,Friends / family,5,100000-200000,2000-5000,19999.84,3,41-60pct,Debit card,No but considering,0,3,Never,Rarely,Yes occasionally,5,4,Occasionally,10-25pct,Festive sale,5,1,3,4,1,3,2,4,4,3,1,2,4,2,19999.84,9.903529551654152,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Premium loyalists
1044,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Ajio,Flipkart,Other,Smartphone,More than 1 hour,Rarely,N/A - I rarely abandon,1,1,1,0,0,0,1,0,2,Social media ads,5,50000-100000,2000-5000,2464.04,3,Discounts dont trigger,Credit card,No but considering,0,4,Never,Often,Yes occasionally,5,4,Frequently,10-25pct,Festive sale,5,1,2,4,4,2,3,4,3,3,1,4,1,2,2464.04,7.809963313525658,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Premium loyalists
1045,homemaker,35-44,Female,Metro (Tier 1),High school or below,Homemaker,Monthly,Ajio,Meesho,Myntra,Laptop / desktop,30-60 minutes,Sometimes,High price / no discount,1,0,1,1,1,1,1,1,5,Friends / family,2,Below 20000,Under 500,607.18,4,10-20pct,Cash on delivery,No but considering,0,4,Occasionally,Often,No but open to it,3,2,Frequently,26-50pct,Festive sale,3,1,3,3,3,3,1,4,1,1,3,4,2,3,607.18,6.410470890782813,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,Value seekers
1046,budget_student,18-24,Female,Tier 2 city,Postgraduate,Student,Weekly,Meesho,Amazon,,Smartphone,More than 1 hour,Often,Just browsing,0,0,1,1,0,0,0,0,3,Search engine,5,20000-50000,500-2000,2375.98,5,21-40pct,Cash on delivery,No not interested,0,4,Never,Sometimes,Yes regularly,2,3,Frequently,26-50pct,Flash sale notification,3,0,1,4,4,4,3,3,2,2,1,3,3,3,2375.98,7.773586053357611,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,Deal hunters
1047,urban_professional,25-34,Male,Tier 2 city,Postgraduate,Salaried (private),Occasionally,Ajio,Myntra,Flipkart,Laptop / desktop,10-30 minutes,Rarely,N/A - I rarely abandon,0,1,0,0,1,0,0,0,4,Friends / family,3,Above 200000,Above 15000,67181.4,2,41-60pct,Debit card,Yes - one programme,1,4,Occasionally,Sometimes,Yes occasionally,5,2,Occasionally,26-50pct,Flash sale notification,4,1,2,2,2,2,3,3,5,5,3,3,4,3,67181.4,11.115166587446296,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,Tech-savvy explorers
1048,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Occasionally,Amazon,Meesho,Myntra,Laptop / desktop,30-60 minutes,Almost always,High delivery charges,1,1,1,0,0,0,0,0,4,Platform recommendations,1,20000-50000,500-2000,1030.62,4,10-20pct,Debit card,No not interested,0,4,Frequently,Often,Yes occasionally,3,4,Rarely,10-25pct,Festive sale,3,0,1,2,3,5,2,3,2,2,4,4,2,2,1030.62,6.938885661178698,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Deal hunters
1049,urban_professional,25-34,Female,Tier 3 city,Postgraduate,Salaried (private),Monthly,Flipkart,Myntra,Brand website,Smartphone,30-60 minutes,Rarely,High delivery charges,1,1,0,1,1,0,0,0,3,Platform recommendations,3,50000-100000,500-2000,3401.73,3,10-20pct,UPI,Yes - multiple programmes,1,2,Rarely,Often,Yes regularly,5,2,Rarely,Less than 10pct,Influencer post,5,1,2,3,3,2,3,2,3,2,2,4,2,1,3401.73,8.132333329595909,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,Tech-savvy explorers
1050,homemaker,25-34,Female,Tier 2 city,High school or below,Homemaker,Occasionally,Flipkart,Amazon,Meesho,Smartphone,10-30 minutes,Sometimes,Just browsing,1,0,1,0,1,0,0,0,5,Friends / family,2,20000-50000,Under 500,677.07,2,Above 60pct,UPI,No not interested,0,4,Rarely,Sometimes,No but open to it,2,3,Frequently,10-25pct,Influencer post,2,0,2,2,2,3,1,3,2,1,2,3,5,2,677.07,6.519250527448772,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,Occasional browsers
1051,homemaker,35-44,Female,Metro (Tier 1),Undergraduate,Homemaker,Monthly,Amazon,Myntra,,Smartphone,30-60 minutes,Rarely,Payment issues,0,0,1,1,0,0,1,0,5,Search engine,2,50000-100000,500-2000,4790.89,2,21-40pct,Credit card,No not interested,0,5,Occasionally,Rarely,Yes occasionally,2,3,Occasionally,10-25pct,Festive sale,3,0,3,3,3,2,2,4,3,2,3,2,3,2,4790.89,8.474680184606942,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,Occasional browsers
1052,urban_professional,35-44,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Nykaa,Flipkart,Meesho,Smartphone,10-30 minutes,Rarely,Found better deal elsewhere,0,1,0,1,0,1,0,1,4,Platform recommendations,5,Above 200000,Above 15000,49815.71,1,Discounts dont trigger,Credit card,Yes - one programme,1,5,Rarely,Rarely,Yes occasionally,4,2,Frequently,Less than 10pct,Gifting occasion,5,1,3,4,2,2,3,4,5,5,2,2,1,1,49815.71,10.816105748899735,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
1053,homemaker,35-44,Female,Rural / town,Undergraduate,Salaried (private),Rarely,Nykaa,Myntra,,Smartphone,Under 10 minutes,Almost always,Just browsing,0,1,1,0,1,0,0,0,5,Social media ads,3,100000-200000,5000-15000,20851.73,3,21-40pct,Buy now pay later,No but considering,0,4,Never,Sometimes,Yes occasionally,4,3,Frequently,10-25pct,Flash sale notification,2,0,3,1,1,5,2,1,4,4,1,3,3,2,20851.73,9.945240153907474,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Occasional browsers
1054,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Nykaa,Myntra,Brand website,Laptop / desktop,Under 10 minutes,Never,High delivery charges,0,1,0,0,0,0,1,0,1,Platform recommendations,4,50000-100000,500-2000,5240.2,3,10-20pct,Debit card,Yes - one programme,1,3,Frequently,Rarely,No but open to it,4,3,Occasionally,10-25pct,Festive sale,5,1,2,4,1,1,3,4,3,2,4,2,2,2,5240.2,8.56430575873043,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,Tech-savvy explorers
1055,budget_student,18-24,Female,Metro (Tier 1),Undergraduate,Student,Monthly,Flipkart,Myntra,,Smartphone,30-60 minutes,Rarely,High price / no discount,1,1,0,1,0,0,0,0,5,Social media ads,5,50000-100000,5000-15000,1878.01,3,21-40pct,Net banking,Yes - one programme,1,5,Rarely,Rarely,Yes regularly,3,2,Rarely,More than 50pct,Influencer post,4,0,1,3,3,2,2,4,3,4,2,2,3,4,1878.01,7.53850032137908,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,Tech-savvy explorers
1056,homemaker,35-44,Male,Rural / town,Postgraduate,Self-employed,Occasionally,Myntra,Amazon,Nykaa,Laptop / desktop,30-60 minutes,Rarely,High price / no discount,1,0,0,1,1,1,0,1,4,Friends / family,5,20000-50000,500-2000,1165.73,4,Above 60pct,Debit card,No not interested,0,2,Rarely,Rarely,No but open to it,2,4,Never,10-25pct,Influencer post,3,1,3,2,3,2,3,1,2,2,2,2,5,2,1165.73,7.061960243050265,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,Value seekers
1057,value_seeker,45-54,Female,Tier 3 city,Undergraduate,Salaried (private),Occasionally,Flipkart,Meesho,,Smartphone,10-30 minutes,Rarely,Found better deal elsewhere,1,1,1,0,0,1,0,0,5,Social media ads,5,100000-200000,Above 15000,5246.7,2,21-40pct,UPI,No but considering,0,2,Occasionally,Sometimes,Yes occasionally,3,4,Never,More than 50pct,Festive sale,3,0,4,2,2,2,2,2,4,5,3,3,3,4,5246.7,8.565545164355818,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Premium loyalists
1058,homemaker,35-44,Female,Tier 2 city,Undergraduate,Homemaker,Occasionally,Nykaa,Myntra,Meesho,Smartphone,10-30 minutes,Rarely,Found better deal elsewhere,0,0,1,1,1,0,0,0,3,Friends / family,3,20000-50000,Under 500,1473.43,4,10-20pct,UPI,No but considering,0,4,Rarely,Rarely,Yes occasionally,2,4,Never,26-50pct,Festive sale,3,1,3,2,2,2,2,3,2,1,2,2,2,3,1473.43,7.296026753408513,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,Occasional browsers
1059,value_seeker,35-44,Female,Tier 2 city,Undergraduate,Salaried (private),Weekly,Other,Amazon,Flipkart,Laptop / desktop,30-60 minutes,Never,High price / no discount,0,1,1,0,1,0,0,1,4,Social media ads,5,50000-100000,5000-15000,16916.24,4,21-40pct,UPI,No but considering,0,3,Never,Sometimes,Yes occasionally,2,3,Rarely,10-25pct,Festive sale,1,1,3,4,3,1,2,3,3,4,1,3,3,2,16916.24,9.736088499287233,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,Value seekers
1060,urban_professional,25-34,Female,Tier 2 city,Postgraduate,Salaried (private),Weekly,Meesho,Flipkart,,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,1,1,1,1,0,0,1,0,3,Influencer reviews,4,50000-100000,5000-15000,7126.19,2,21-40pct,UPI,Yes - multiple programmes,1,5,Occasionally,Often,Yes occasionally,4,2,Occasionally,26-50pct,Flash sale notification,4,1,2,4,3,2,3,3,3,4,3,4,3,3,7126.19,8.871672326329907,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
1061,homemaker,55+,Female,Rural / town,Postgraduate,Homemaker,Monthly,Myntra,Nykaa,Flipkart,Smartphone,10-30 minutes,Sometimes,High delivery charges,1,0,1,0,1,0,0,0,1,Search engine,1,100000-200000,2000-5000,23097.13,3,41-60pct,Credit card,No but considering,0,2,Rarely,Rarely,No not interested,3,3,Rarely,26-50pct,Influencer post,3,1,5,3,2,3,3,1,4,3,2,2,4,3,23097.13,10.047506940852111,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,Occasional browsers
1062,budget_student,18-24,Female,Metro (Tier 1),Postgraduate,Student,Monthly,Flipkart,Amazon,Nykaa,Laptop / desktop,30-60 minutes,Often,Just browsing,0,1,0,0,0,0,0,0,2,Social media ads,4,50000-100000,2000-5000,2223.88,3,10-20pct,Cash on delivery,No not interested,0,5,Occasionally,Almost always,Yes occasionally,3,4,Occasionally,26-50pct,Flash sale notification,3,0,1,3,3,4,3,4,3,3,3,5,2,3,2223.88,7.707458260561657,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,Deal hunters
1063,homemaker,25-34,Female,Tier 2 city,High school or below,Homemaker,Rarely,Meesho,Ajio,,Smartphone,30-60 minutes,Often,High delivery charges,1,1,0,1,1,0,0,1,4,Friends / family,2,Below 20000,Under 500,694.91,5,10-20pct,UPI,No but considering,0,4,Occasionally,Sometimes,Yes occasionally,3,3,Never,10-25pct,Recommendation email,4,0,2,1,3,4,1,3,1,1,3,3,2,2,694.91,6.545220341628289,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,Value seekers
1064,value_seeker,55+,Female,Tier 3 city,Undergraduate,Salaried (private),Occasionally,Meesho,Flipkart,Amazon,Smartphone,30-60 minutes,Often,Just browsing,0,0,1,0,0,1,1,0,4,Friends / family,4,20000-50000,500-2000,460.22,3,10-20pct,UPI,No not interested,0,5,Occasionally,Almost always,No but open to it,3,4,Occasionally,10-25pct,Flash sale notification,2,0,5,2,3,4,2,2,2,2,3,5,2,2,460.22,6.133875152589096,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Occasional browsers
1065,premium_loyalist,45-54,Male,Tier 3 city,Postgraduate,Salaried (private),Daily or almost daily,Amazon,Ajio,Other,Laptop / desktop,Under 10 minutes,Often,Found better deal elsewhere,0,0,0,0,1,0,1,0,4,Platform recommendations,4,100000-200000,2000-5000,13628.44,2,Above 60pct,Debit card,Yes - one programme,1,4,Rarely,Rarely,No but open to it,4,1,Rarely,26-50pct,Influencer post,5,1,4,5,1,4,3,2,4,3,2,2,5,3,13628.44,9.519987438006474,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,Tech-savvy explorers
1066,premium_loyalist,45-54,Male,Tier 2 city,Doctoral,Salaried (govt.),Daily or almost daily,Amazon,Flipkart,Myntra,Smartphone,Under 10 minutes,Never,Just browsing,1,1,1,1,1,0,0,0,4,Search engine,4,50000-100000,5000-15000,2404.8,2,10-20pct,Net banking,Yes - multiple programmes,1,5,Rarely,Sometimes,Yes occasionally,5,2,Occasionally,Less than 10pct,Flash sale notification,2,1,4,5,1,1,4,3,3,4,2,3,2,1,2404.8,7.785637767559972,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
1067,budget_student,25-34,Male,Metro (Tier 1),Undergraduate,Student,Monthly,Other,Flipkart,Meesho,Smartphone,10-30 minutes,Almost always,High price / no discount,0,1,0,0,0,0,1,0,4,Social media ads,4,Below 20000,Under 500,589.18,4,10-20pct,Credit card,No not interested,0,5,Rarely,Sometimes,Yes regularly,3,2,Never,10-25pct,Gifting occasion,1,1,2,3,2,5,2,4,1,1,2,3,2,2,589.18,6.38042757511664,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,Deal hunters
1068,homemaker,25-34,Female,Metro (Tier 1),Undergraduate,Salaried (private),Monthly,Amazon,Meesho,Nykaa,Smartphone,30-60 minutes,Sometimes,High delivery charges,1,1,1,0,1,0,0,0,5,Email / app notifications,3,20000-50000,2000-5000,787.9,3,Discounts dont trigger,Debit card,No but considering,0,5,Occasionally,Almost always,Yes regularly,3,4,Occasionally,Less than 10pct,Gifting occasion,2,0,2,3,3,3,2,4,2,3,3,5,1,1,787.9,6.670639570101044,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,Occasional browsers
1069,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Amazon,Flipkart,Other,Laptop / desktop,Under 10 minutes,Rarely,Just browsing,1,1,0,0,1,1,1,1,4,Platform recommendations,3,Above 200000,Above 15000,21943.83,2,21-40pct,UPI,Yes - one programme,1,3,Occasionally,Sometimes,Yes occasionally,5,2,Never,10-25pct,Flash sale notification,5,1,2,4,1,2,2,4,5,5,3,3,3,2,21943.83,9.996286855453004,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
1070,homemaker,25-34,Female,Tier 2 city,Postgraduate,Self-employed,Weekly,Flipkart,Meesho,Myntra,Laptop / desktop,More than 1 hour,Never,Just browsing,1,0,1,1,1,0,1,0,4,Platform recommendations,2,100000-200000,2000-5000,9981.0,2,21-40pct,UPI,No but considering,0,5,Occasionally,Often,No not interested,3,3,Occasionally,10-25pct,Flash sale notification,2,1,2,4,4,1,3,3,4,3,3,4,3,2,9981.0,9.208538750029554,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Occasional browsers
1071,homemaker,25-34,Female,Tier 2 city,Undergraduate,Salaried (private),Monthly,Flipkart,Meesho,Amazon,Smartphone,10-30 minutes,Rarely,Payment issues,1,0,1,1,1,0,0,1,4,Platform recommendations,2,50000-100000,500-2000,5054.49,3,21-40pct,Debit card,No but considering,0,5,Rarely,Never,No not interested,4,4,Occasionally,More than 50pct,Flash sale notification,3,0,2,3,2,2,2,3,3,2,2,1,3,4,5054.49,8.528230060485782,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,Value seekers
1072,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Myntra,Flipkart,,Smartphone,10-30 minutes,Rarely,High delivery charges,1,0,1,0,0,0,0,1,3,Email / app notifications,4,100000-200000,5000-15000,13449.92,2,Discounts dont trigger,Credit card,Yes - one programme,1,3,Occasionally,Rarely,Yes regularly,4,2,Rarely,More than 50pct,Festive sale,3,1,2,4,2,2,2,4,4,4,3,2,1,4,13449.92,9.5068027841777,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,Tech-savvy explorers
1073,value_seeker,35-44,Female,Tier 3 city,Postgraduate,Salaried (private),Occasionally,Flipkart,Ajio,,Smartphone,Under 10 minutes,Rarely,Payment issues,1,0,0,0,1,1,0,0,4,Platform recommendations,3,100000-200000,2000-5000,25280.47,2,Above 60pct,Cash on delivery,Yes - multiple programmes,1,5,Rarely,Sometimes,Yes regularly,2,2,Rarely,26-50pct,Gifting occasion,2,0,3,2,1,2,3,2,4,3,2,3,5,3,25280.47,10.1378269953044,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,Occasional browsers
